"Region_ID","Region_name","Region_class","Sv_mean_38","NASC_38","Sv_max_38","Sv_min_38","Height_mean","Depth_mean","VL_start","VL_end","Date_M","Time_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation","Skewness","Kurtosis","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness","Corrected_mean_amplitude","Corrected_MVBS","Coefficient_of_variation_38","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC_38","ABC_noise","Area_Backscatter_Strength_38","Thickness_mean","Range_mean","Frequency","Sv_mean_70","NASC_70","Sv_max_70","Sv_min_70","ABC_70","Coefficient_of_variation_70","Area_Backscatter_Strength_70","Sv_mean_120","NASC_120","Sv_max_120","Sv_min_120","ABC_120","Coefficient_of_variation_120","Area_Backscatter_Strength_120","Sv_mean_200","NASC_200","Sv_max_200","Sv_min_200","ABC_200","Coefficient_of_variation_200","Area_Backscatter_Strength_200","ddB70","ddB120","ddB200","Sv_mean_18"
8,"Region8","Anch",-37.418619,25722.28561,-34,-69.604125,3.293667,5.530768,2413.482736,2413.489823,20170325,"32:38.7",-11.53466813,-77.5104,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_62\62.EV",17.879797,4.385059,59.192474,59.459496,0.000162367,0.317571,-1.602309,12.590764,16.659494,4.001059,55.983869,50.549862,4.933964,0.000169,-37.713662,95.909776,0.000295164,5.21e-05,266.622492,141.316797,0.000596785,0,-32.24182278,3.293667,5.530768,38,-35.002339,44868.09492,-23.928228,-96.210767,0.001040988,-1,-29.82554204,-35.545451,39593.72302,-23.935695,-67.332965,0.000918617,222.470766,-30.36865494,-36.223358,33871.59689,-26.067195,-85.687863,0.000785858,-1,-31.04656162,-2.41628,-1.873168,-1.195261,NA
9,"Region9","Anch",-37.913489,5432.451141,-34,-68.623679,0.779566,5.666471,2446.965965,2446.974502,20170325,"58:31.2",-11.27646667,-77.71926525,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_63\63.EV",24.02434,1.071903,47.439438,17.115228,0.000159801,0.461017,-1.468918,12.459729,22.787211,0.687903,44.197181,10.418236,14.920558,0.000106,-39.754396,151.015012,0.00033269,6.36e-05,62.701596,4.900456,0.000126039,0,-38.99496005,0.779566,5.666471,38,-43.461858,1514.115457,-36.320437,-104.680583,3.51e-05,-1,-44.54332841,-47.812411,556.037026,-41.126778,-66.158226,1.29e-05,158.719136,-48.89388122,-47.682017,572.984802,-40.191238,-89.810527,1.33e-05,-1,-48.76348731,5.548369,9.898922,9.768528,NA
10,"Region10","Anch",-39.632805,5210.496215,-34,-68.884863,1.110882,4.562855,2447.153828,2447.160675,20170325,"01:27.2",-11.27765,-77.72211525,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_63\63.EV",18.016269,1.364241,37.607521,20.740546,0.000130296,1.203165,0.211948,12.045018,17.053494,0.980241,34.91397,14.106212,6.87667,7.98e-05,-40.980894,163.312454,0.000461916,7.06e-05,66.86611,9.913865,0.000120889,0,-39.1761275,1.110882,4.562855,38,-40.933278,3862.173792,-33.638958,-89.789037,8.96e-05,-1,-40.47660022,-39.872415,4930.808308,-33.309635,-66.775704,0.0001144,174.993158,-39.41573715,-36.667498,10313.58848,-25.438713,-90.797285,0.000239286,-1,-36.21082035,1.300473,0.239609999999999,-2.965307,NA
11,"Region11","Anch",-36.270032,13313.1662,-34,-69.735643,1.308557,4.96455,2447.177829,2447.188114,20170325,"01:51.2",-11.27783195,-77.72253195,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_63\63.EV",23.691191,1.461686,50.176694,30.539196,0.00016416,-0.252275,-1.700365,12.84071,22.573891,1.077686,47.174095,21.454349,8.254332,0.000177,-37.513094,92.592557,0.000235103,5.9e-05,97.310303,16.103886,0.00030888,0,-35.10210481,1.308557,4.96455,38,-34.302415,20943.2037,-23.4204,-75.111248,0.000485905,-1,-33.13448717,-33.787375,23580.17897,-25.229348,-67.912584,0.000547086,208.179065,-32.61944737,-34.873382,18363.11615,-25.593717,-86.855872,0.000426044,-1,-33.70545453,-1.967617,-2.482657,-1.39665,NA
12,"Region12","Anch",-37.589147,13353.74101,-34,-69.852809,1.778385,4.651366,2447.295264,2447.306745,20170325,"03:44.8",-11.27847423,-77.72435757,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_63\63.EV",27.165476,2.241252,65.310094,45.719796,0.000169427,0.332406,-1.66259,12.525393,26.144575,1.857252,62.500292,36.46269,8.525219,0.000147,-38.336017,115.500863,0.000364926,6.62e-05,194.228306,45.142964,0.000309821,0,-35.08888885,1.778385,4.651366,38,-36.815347,15958.165,-26.926698,-101.596319,0.000370247,-1,-34.31508883,-36.107979,18781.0455,-26.096071,-66.626294,0.000435741,219.131318,-33.60772069,-35.483483,21685.49403,-25.304865,-88.363888,0.000503127,-1,-32.98322514,-0.773799999999994,-1.481168,-2.105664,NA
13,"Region13","Anch",-38.598976,6958.866028,-34,-68.89027,1.169349,4.097594,2447.686497,2447.69475,20170325,"10:04.0",-11.28015,-77.73066667,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_63\63.EV",17.392018,1.559132,42.180619,21.538467,0.000164543,0.736532,-1.232996,12.294906,16.50934,1.175132,39.647262,15.409846,8.117424,0.000106,-39.742379,155.066386,0.000357964,0.000100714,77.602624,12.874236,0.000161453,0,-37.91953359,1.169349,4.097594,38,-34.682964,17145.08567,-25.362887,-108.628254,0.000397784,-1,-34.00352175,-31.098114,39140.34054,-20.673389,-65.116008,0.000908098,293.790815,-30.41867234,-33.967,20217.89847,-21.1036,-88.51002,0.000469077,-1,-33.28755823,-3.916012,-7.500862,-4.631976,NA
14,"Region14","Anch",-37.969619,9851.915408,-34,-69.974308,1.432157,4.124467,2459.09,2459.09,20170325,"02:31.5",-11.36083333,-77.86213333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",209.030256,3.21571,467.175819,302.839265,0.000162089,0.518999,-1.430878,12.409356,208.133453,2.83171,464.614214,265.531972,64.69315,0.000141,-38.506692,114.927138,0.000312714,8.18e-05,2357.494383,309.760313,0.000228575,0,-36.4097116,1.432157,4.124467,38,-36.385647,14187.8924,-24.174156,-103.751823,0.000329174,-1,-34.82573948,-34.335595,22746.94693,-20.0801,-67.981573,0.000527754,271.455152,-32.7756872,-34.847764,20216.5096,-20.281775,-99.733774,0.000469045,-1,-33.28785658,-1.583972,-3.634024,-3.121855,NA
15,"Region15","Anch",-38.131805,7385.932631,-34,-69.888125,1.114536,4.666214,2459.09,2459.09,20170325,"03:53.1",-11.36028333,-77.86109054,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",63.645985,2.143807,153.687313,69.409312,0.000166834,0.601179,-1.40512,12.379293,62.633865,1.759807,150.895073,56.07061,32.315061,0.000127,-38.950204,131.009798,0.000405809,8.22e-05,440.893984,40.347645,0.000171362,0,-37.66086492,1.114536,4.666214,38,-37.281136,8984.052632,-25.29126,-98.093912,0.00020844,-1,-36.81019547,-32.749749,25504.15928,-19.675665,-67.517936,0.000591724,258.361739,-32.27880822,-31.840332,31445.08102,-20.199462,-87.72277,0.00072956,-1,-31.36939116,-0.850669000000003,-5.382056,-6.291473,NA
16,"Region16","Anch",-38.215792,8281.072117,-34,-69.956685,1.274013,4.357178,2459.09,2459.09,20170325,"06:12.3",-11.35912061,-77.85898333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",85.108139,2.241252,203.410025,108.398635,0.000162931,0.608745,-1.352966,12.355468,84.164884,1.857252,200.755513,88.830848,36.104496,0.000126,-39.001817,129.474772,0.000357243,7.2e-05,625.261754,80.9065,0.00019213,0,-37.16405267,1.274013,4.357178,38,-36.796733,11481.33546,-24.600261,-100.022386,0.000266379,-1,-35.74499428,-37.479356,9811.381537,-24.424504,-67.652259,0.000227635,300.567028,-36.4276167,-34.380424,20027.34032,-18.807276,-104.012951,0.000464656,-1,-33.32868557,-1.419059,-0.736435999999998,-3.835368,NA
17,"Region17","Anch",-38.374591,8365.968983,-34,-69.976841,1.335007,4.967956,2459.09,2459.09,20170325,"06:58.7",-11.35881667,-77.85844823,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",67.980331,5.554408,181.055558,82.918285,0.000166669,0.645786,-1.359512,12.320861,66.907888,5.170408,178.142672,75.968123,33.242575,0.000137,-38.647126,122.058343,0.000343144,6.5e-05,1383.764403,109.713807,0.000194099,0,-37.11975584,1.335007,4.967956,38,-38.361686,8390.866175,-27.881688,-106.477804,0.000194677,-1,-37.1068504,-34.629879,19814.69858,-24.24292,-67.63243,0.000459722,225.324511,-33.37504364,-34.653148,19708.81613,-24.247773,-96.218914,0.000457266,-1,-33.39831296,-0.0129050000000035,-3.744712,-3.721443,NA
18,"Region18","Anch",-39.010777,5021.275333,-34,-69.913302,0.927684,4.082895,2459.09,2459.09,20170325,"08:15.5",-11.35823333,-77.85748333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",76.330281,1.559132,176.17717,70.201509,0.000155607,0.926295,-0.850046,12.163153,75.460266,1.175132,173.669139,52.308432,45.884261,9.53e-05,-40.207965,163.239872,0.00032209,9.97e-05,354.703138,28.241268,0.000116499,0,-39.33677798,0.927684,4.082895,38,-37.197999,7622.401265,-23.295014,-99.74017,0.000176848,-1,-37.52400027,-33.806449,16643.58238,-21.757006,-67.727644,0.000386149,320.312838,-34.13245024,-34.01844,15850.67234,-21.393622,-104.32296,0.000367753,-1,-34.34444146,-1.81277799999999,-5.204328,-4.992337,NA
19,"Region19","Anch",-38.349802,9970.909065,-34,-69.991962,1.582061,4.382941,2459.09,2459.09,20170325,"10:17.1",-11.3572572,-77.85596667,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",341.456705,4.190168,729.945986,550.151663,0.000159424,0.664923,-1.250592,12.31696,340.510852,3.806168,727.286281,498.349764,84.463033,0.000133,-38.75626,119.723305,0.000302639,7.72e-05,5184.165584,692.090644,0.000231336,0,-36.35757079,1.582061,4.382941,38,-37.068244,13393.38958,-24.535856,-113.263673,0.000310741,-1,-35.07601333,-34.552729,23902.42753,-22.192026,-67.932746,0.000554562,224.303749,-32.56049824,-33.728497,28897.83027,-17.607229,-108.547329,0.000670461,-1,-31.73626598,-1.281558,-3.797073,-4.621305,NA
20,"Region20","Anch",-42.129231,6623.826018,-34,-69.922899,2.509228,8.395473,2459.09,2459.09,20170325,"09:25.9",-11.35767968,-77.8566,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",12.914624,3.313156,65.048559,33.541715,0.000125459,2.200859,3.222039,11.491415,11.225136,2.929156,60.901581,25.774824,11.451215,5.62e-05,-42.500483,223.126829,0.00074477,1.92e-05,131.520687,36.151553,0.00015368,0,-38.13382918,2.509228,8.395473,38,-41.737913,7248.376653,-31.186572,-91.206523,0.00016817,-1,-37.74251081,-38.094215,16772.99186,-25.316356,-67.141222,0.000389151,313.266304,-34.09881298,-37.573142,18911.14351,-25.579066,-85.020235,0.000438759,-1,-33.57774044,-0.391317999999998,-4.035016,-4.556089,NA
21,"Region21","Anch",-38.014496,6634.454649,-34,-69.944082,0.974458,4.311688,2459.09,2459.09,20170325,"12:12.3",-11.35635,-77.85451667,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",57.184586,2.631036,130.982116,57.377033,0.000172099,0.500891,-1.567028,12.407747,56.247198,2.247036,128.339339,48.199576,27.193588,0.000136,-38.660034,126.410415,0.000375085,6.73e-05,505.557806,36.169293,0.000153927,0,-38.12686604,0.974458,4.311688,38,-37.320774,7783.543077,-27.111074,-100.00635,0.000180587,-1,-37.43314501,-34.875962,13666.54093,-24.421272,-66.529832,0.000317078,236.917047,-34.98833228,-33.417859,19119.16126,-19.990419,-106.124978,0.000443585,-1,-33.53022998,-0.693722000000001,-3.138534,-4.596637,NA
22,"Region22","Anch",-37.640145,32422.11263,-34,-69.901535,4.368818,6.100322,2459.09,2459.09,20170325,"12:42.7",-11.35609821,-77.85409821,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",19.110112,5.7493,85.701404,82.341206,0.000163252,0.356259,-1.563403,12.540196,17.769593,5.3653,82.252366,71.451362,7.534882,0.000165,-37.835478,99.175808,0.000272921,5.45e-05,381.356785,238.616992,0.000752228,0,-31.23650524,4.368818,6.100322,38,-38.928286,24100.56408,-30.109582,-105.774368,0.000559159,-1,-32.52464627,-37.522024,33316.04498,-27.193274,-66.21234,0.000772968,187.319467,-31.11838394,-36.110112,46115.25869,-24.651491,-89.864377,0.001069924,-1,-29.70647185,1.288141,-0.118120999999995,-1.530033,NA
23,"Region23","Anch",-38.30401,15981.99455,-34,-69.414977,2.509228,8.930005,2459.09,2459.09,20170325,"13:08.3",-11.35587063,-77.85375397,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",17.648891,3.118264,48.1177,46.476112,0.000159372,0.67503,-1.261772,12.418975,15.705681,2.734264,43.463279,36.265754,4.145132,0.000134,-38.731076,118.99255,0.000285413,6.44e-05,171.773931,68.301545,0.0003708,0,-34.30860856,2.509228,8.930005,38,-41.328411,7965.094788,-33.644167,-96.451091,0.000184799,-1,-37.33300886,-42.659122,5862.999405,-33.118964,-67.743835,0.000136028,176.010047,-38.66371984,-43.405418,4937.307582,-31.823849,-82.642542,0.000114551,-1,-39.41001651,3.024401,4.35511200000001,5.101408,NA
24,"Region24","Anch",-39.502458,5765.531768,-34,-69.745233,1.192871,4.338258,2459.09,2459.09,20170325,"14:02.7",-11.3554,-77.85303155,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",212.254117,3.508047,473.716642,261.573285,0.000150534,1.092129,-0.482391,12.03687,211.339356,3.124047,471.11912,231.936876,76.152084,1e-04,-39.990677,150.211316,0.000369886,8.93e-05,2640.936617,238.25354,0.000133767,0,-38.73652465,1.192871,4.338258,38,-36.657629,11099.97993,-21.83093,-114.846188,0.000257532,-1,-35.89169641,-34.735355,17280.23437,-21.514696,-67.911019,0.00040092,250.199771,-33.96942206,-34.286032,19163.8117,-16.568554,-120.599403,0.000444621,-1,-33.52009939,-2.844829,-4.767103,-5.216426,NA
25,"Region25","Anch",-38.273789,9991.572543,-34,-69.938215,1.557833,4.563127,2459.09,2459.09,20170325,"16:05.9",-11.35435,-77.85138333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",247.138461,3.702939,601.250863,375.020497,0.000162118,0.643948,-1.320826,12.336179,246.152175,3.318939,598.510291,334.788904,85.145622,0.000134,-38.734846,121.148098,0.000322622,6.77e-05,3267.856085,392.970944,0.000231815,0,-36.34857988,1.557833,4.563127,38,-35.68391,18139.34816,-21.394439,-117.626256,0.000420852,-1,-33.75870158,-34.217381,25425.79782,-21.328646,-67.869323,0.000589906,238.750908,-32.29217245,-33.101673,32873.4565,-20.38749,-103.949566,0.0007627,-1,-31.17646464,-2.589879,-4.056408,-5.172116,NA
26,"Region26","Anch",-39.771052,9784.572772,-34,-69.845431,2.153551,10.367171,2459.09,2459.09,20170325,"15:37.1",-11.35459244,-77.85177578,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",31.769516,3.995276,93.320437,69.856412,0.000145363,1.233686,-0.118687,12.024471,29.585772,3.611276,88.184949,58.802052,10.524139,9.76e-05,-40.106458,148.970077,0.000388474,5.39e-05,427.369578,111.484264,0.000227013,0,-36.43949967,2.153551,10.367171,38,-40.140754,8986.108723,-27.696074,-84.118526,0.000208487,-1,-36.80920165,-38.677999,12584.82529,-24.721142,-67.123597,0.000291982,292.063857,-35.34644643,-36.749647,19619.24927,-23.367948,-79.016013,0.000455188,-1,-33.41809449,0.369702000000004,-1.093053,-3.02140499999999,NA
27,"Region27","Anch",-38.97324,5727.075867,-34,-69.946272,1.048975,4.12973,2459.09,2459.09,20170325,"18:04.3",-11.35348333,-77.85003333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",115.439594,2.046361,313.236309,125.16324,0.000159324,0.864943,-0.976717,12.169406,114.559142,1.662361,310.707406,100.900856,76.137479,0.000103,-39.852681,154.010195,0.00044029,9.08e-05,761.75458,64.599036,0.000132874,0,-38.76558898,1.048975,4.12973,38,-37.154882,8704.999867,-23.844654,-115.420685,0.000201965,-1,-36.94723065,-33.522494,20091.27694,-21.303034,-66.968437,0.000466139,274.417236,-33.31484294,-32.610582,24785.56139,-20.471922,-121.199996,0.000575052,-1,-32.40293074,-1.818358,-5.450746,-6.362658,NA
28,"Region28","Anch",-39.473463,8956.016749,-34,-68.257598,1.840642,12.13257,2459.09,2459.09,20170325,"18:13.9",-11.35341526,-77.84991526,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",32.384474,2.631036,116.390162,58.01556,0.000145059,1.109656,-0.344986,12.10749,29.81109,2.247036,110.475394,45.610909,21.293768,9.9e-05,-40.044508,146.553401,0.000491563,5.98e-05,267.946312,50.080314,0.000207789,0,-36.82376937,1.840642,12.13257,38,-38.778803,10509.47205,-26.748341,-86.615442,0.000243831,-1,-36.12910935,-38.231273,11921.58193,-27.954807,-67.753026,0.000276594,228.383356,-35.58157947,-38.458867,11312.91291,-26.883814,-88.64207,0.000262472,-1,-35.8091739,-0.694659999999999,-1.24219,-1.014596,NA
29,"Region29","Anch",-38.142539,7937.844722,-34,-69.925762,1.200783,4.351897,2459.09,2459.09,20170325,"19:11.5",-11.35286667,-77.84928333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",112.751293,2.923373,270.425929,133.693776,0.000166877,0.52356,-1.482631,12.370996,111.807987,2.539373,267.771318,115.160821,49.546559,0.000134,-38.729401,124.548212,0.000378853,7.59e-05,1135.688643,105.474099,0.000184167,0,-37.34789235,1.200783,4.351897,38,-34.319152,19144.37785,-21.500269,-102.287593,0.00044417,-1,-33.52450577,-32.455988,29400.70003,-16.841688,-67.961332,0.000682128,385.459532,-31.66134163,-32.722829,27648.62323,-17.219351,-110.782138,0.000641478,-1,-31.92818324,-3.823387,-5.686551,-5.41971,NA
30,"Region30","Anch",-38.610148,23425.83168,-34,-69.894581,3.946553,9.698059,2459.09,2459.09,20170325,"20:15.5",-11.3522014,-77.84863474,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",17.695609,6.528866,74.530566,66.376107,0.000150875,0.816797,-0.924901,12.35412,15.596373,6.144866,69.564095,55.061057,6.993843,0.000134,-38.721533,112.401054,0.000294738,5.02e-05,383.350487,190.113209,0.000543505,0,-32.64796816,3.946553,9.698059,38,-35.650907,46304.06496,-23.384502,-93.559449,0.001074304,-1,-29.68872716,-33.923823,68917.17471,-19.523081,-67.312182,0.001598953,319.007481,-27.96164369,-36.501624,38066.89289,-25.304069,-96.214788,0.000883193,-1,-30.53944404,-2.95924100000001,-4.686325,-2.108524,NA
31,"Region31","Anch",-38.273048,9553.622615,-34,-69.794438,1.489296,4.407906,2459.09,2459.09,20170325,"21:24.3",-11.3515,-77.84798952,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",191.516711,2.923373,439.160174,289.992361,0.000161831,0.613788,-1.337004,12.337094,190.563903,2.539373,436.486559,250.647159,60.487983,0.00013,-38.867666,124.688797,0.000313965,7.76e-05,1935.651165,293.632829,0.000221654,0,-36.54323752,1.489296,4.407906,38,-36.156796,15552.25066,-23.879931,-110.301577,0.000360829,-1,-34.42698587,-34.738286,21559.77524,-21.928514,-67.956264,0.00050021,253.050288,-33.00847605,-33.237081,30462.44407,-17.646459,-110.67509,0.000706762,-1,-31.50727089,-2.116252,-3.534762,-5.035967,NA
32,"Region32","Anch",-37.687495,12499.41657,-34,-69.934216,1.702736,6.22288,2459.09,2459.09,20170325,"23:16.3",-11.35028333,-77.84705395,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",110.277162,6.723757,300.387864,183.514282,0.000164674,0.402115,-1.570857,12.482601,108.916042,6.339757,296.897624,170.897906,41.045622,0.000162,-37.910347,101.779286,0.000297675,7.59e-05,2762.005145,276.136513,0.00029,0,-35.37602092,1.702736,6.22288,38,-34.142431,28274.5804,-20.801133,-107.38351,0.000656001,-1,-31.83095666,-33.885941,29994.74537,-21.546909,-67.678619,0.00069591,211.588993,-31.57446655,-31.935583,46998.17351,-21.126016,-105.594708,0.001090408,-1,-29.62410854,-3.545064,-3.801554,-5.751912,NA
33,"Region33","Anch",-37.369209,17241.77371,-34,-69.980203,2.182785,5.49133,2459.09,2459.09,20170325,"26:07.5",-11.34828333,-77.84598333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",337.806555,10.231805,907.431461,731.48872,0.000171063,0.247301,-1.724105,12.551486,336.598765,9.847805,904.247879,701.518718,92.752553,0.000177,-37.522051,96.6855,0.00026514,5.99e-05,13259.03568,1650.449364,0.000400028,0,-33.97909893,2.182785,5.49133,38,-33.486388,42156.44519,-16.849812,-111.520964,0.000978075,-1,-30.09627852,-31.799368,62167.87011,-14.166998,-67.950403,0.001442362,352.291621,-28.40925846,-31.916976,60506.93939,-15.663368,-105.913316,0.001403826,-1,-28.52686649,-3.882821,-5.569841,-5.452233,NA
34,"Region34","Anch",-40.186127,14636.76361,-34,-69.903163,3.54459,7.50031,2459.09,2459.09,20170325,"28:05.9",-11.34691301,-77.8456,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",22.519362,5.164625,69.837455,76.545001,0.000117505,1.41016,0.994135,11.922231,20.953026,4.780625,65.936782,65.925492,5.247981,9.08e-05,-40.417388,129.358802,0.000323792,4.7e-05,400.674258,186.444548,0.000339589,0,-34.69046775,3.54459,7.50031,38,-44.039449,6027.162856,-31.438277,-92.18221,0.000139837,-1,-38.54378908,-41.947065,9757.785402,-30.85365,-67.535113,0.000226391,173.443927,-36.45140572,-44.218657,5783.518394,-34.730544,-85.746288,0.000134184,-1,-38.72299713,3.853322,1.760938,4.03253,NA
35,"Region35","Anch",-39.750316,14754.51615,-34,-69.290857,3.231951,7.671283,2459.09,2459.09,20170325,"28:37.9",-11.34654637,-77.84551667,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",13.01788,3.702939,39.137452,42.351019,0.000129065,1.240616,0.270683,12.083859,11.393958,3.318939,35.12161,33.223926,2.954527,9.84e-05,-40.067989,131.101214,0.000271302,6.42e-05,151.263404,75.620247,0.000342321,0,-34.65566862,3.231951,7.671283,38,-40.061229,13735.15961,-27.11616,-87.038268,0.000318671,-1,-34.96658124,-40.389986,12733.79897,-29.724134,-64.643031,0.000295438,195.062906,-35.29533845,-40.857295,11434.76235,-28.718714,-97.53229,0.000265299,-1,-35.76264691,0.310912999999999,0.639670000000002,1.106979,NA
36,"Region36","Anch",-38.790589,16357.43906,-34,-69.958679,2.872648,5.73533,2459.09,0,20170325,"33:13.1",-11.34397386,-77.84523333,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",655.052719,8.96501,1773.166456,1674.360228,0.000150051,0.859615,-0.879763,12.20954,653.825893,8.58101,1769.944804,1599.640499,155.842961,0.000127,-38.972552,118.438584,0.00030644,7.14e-05,22441.94585,3843.575859,0.00037951,0,-34.20776523,2.872648,5.73533,38,-38.539,17333.01817,-22.276362,-115.744818,0.000402145,-1,-33.95617642,-36.875291,25424.0726,-19.72733,-67.918245,0.000589866,254.532668,-32.29246714,-36.160221,29974.5127,-20.419764,-103.295577,0.000695441,-1,-31.57739703,-0.251588999999996,-1.915298,-2.630368,NA
37,"Region37","Anch",-39.733206,4726.684679,-34,-69.761136,1.031301,4.163568,0,0,20170325,"38:33.2",-11.34055,-77.84545,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_64\64.EV",84.452895,2.825927,212.828067,87.896988,0.000139991,1.180966,-0.121582,11.984457,83.57882,2.441927,210.311917,75.167036,46.826368,9.25e-05,-40.338738,151.347525,0.000376281,8.46e-05,816.373517,57.824338,0.000109664,0,-39.59935203,1.031301,4.163568,38,-41.252347,3331.521167,-27.735136,-105.185251,7.73e-05,-1,-41.11849257,-37.949986,7126.538165,-24.502156,-67.894224,0.000165343,301.531279,-37.81613219,-36.841907,9197.855332,-20.013322,-93.405669,0.0002134,-1,-36.7080526,1.519141,-1.78322,-2.891299,NA
38,"Region38","Anch",-39.292224,92442.99318,-34,-69.96859,18.222357,29.598796,2580.62,2580.62,20170326,"08:14.2",-10.999329,-77.89249134,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_67\67.EV",37.201797,20.366164,126.589307,697.680436,0.000138487,1.029927,-0.354245,12.245607,30.851569,19.982164,113.120851,567.679436,1.793793,0.000121,-39.170071,114.397296,0.000352947,6.32e-05,2465.924437,8317.894776,0.002144777,0,-26.68617835,18.222357,29.598796,38,-42.610337,43058.87542,-29.958693,-106.446592,0.000999012,-1,-30.00429151,-44.722075,26478.22884,-33.488607,-67.2818,0.000614323,165.046619,-32.11602903,-43.589857,34364.54922,-32.842397,-108.82454,0.000797295,-1,-30.98381183,3.318113,5.429851,4.297633,NA
39,"Region39","Anch",-37.012729,165024.7251,-34,-69.972129,19.245538,26.299665,2580.62,2580.62,20170326,"08:36.6",-10.99963478,-77.89301811,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_67\67.EV",59.05837,26.018018,301.933251,1161.169247,0.000175446,0.06787,-1.815777,12.712765,53.198952,25.634018,289.446416,1030.527593,6.469443,0.000202,-36.944084,86.806551,0.000184056,4.88e-05,5454.811586,15561.04982,0.003828752,0,-24.16942816,19.245538,26.299665,38,-31.755208,553733.8023,-17.987815,-121.04972,0.012847221,-1,-18.91190799,-30.910524,672619.4681,-15.459624,-67.951403,0.015605497,251.115247,-18.06722401,-31.443037,595001.7188,-17.936125,-109.568823,0.013804681,-1,-18.59973614,-5.257521,-6.102205,-5.569692,NA
40,"Region40","Anch",-38.479482,88041.42834,-34,-69.933539,14.392739,27.129836,2580.62,2580.62,20170326,"09:13.4",-11.00011667,-77.8938,"C:\Users\Miguel Flores\Desktop\Nueva carpeta\JOB_170304_Lance_67\67.EV",55.975038,17.150454,184.595742,791.655205,0.000154719,0.717045,-1.127946,12.372242,50.09385,16.766454,172.065366,692.614666,3.401617,0.000143,-38.438996,108.004953,0.000274717,6.07e-05,3359.584837,7687.517597,0.002042656,0,-26.89804755,14.392739,27.129836,38,-39.084762,76587.70154,-24.568785,-129.294227,0.001776917,-1,-27.50332798,-38.384435,89989.49219,-23.912944,-67.951682,0.002087853,262.257901,-26.80300033,-37.358645,113964.8156,-23.186396,-106.414084,0.002644107,-1,-25.77721042,0.60528,-0.0950469999999939,-1.12083699999999,NA
