Sv_mean;NASC;Height_mean;Depth_mean;Time_M;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;X3D_school_area;X3D_school_volume
-59.251559;19.959922;0.389783;4.953493; 17:01:05.05;0.508872;-0.799261;34.502915;0.687903;61.656669;7.011758;43.144291;-61.150082;94.938683;1.774869
-58.683141;18.200808;0.311826;6.882107; 17:03:01.85;0.772551;-0.024344;42.788227;0.29812;86.823788;5.84467;102.637865;-62.246256;51.02416;0.637043
-59.383246;16.943307;0.34106;5.262071; 17:03:00.25;0.527018;-1.43591;16.66123;0.29812;51.446326;2.484021;84.789797;-62.930668;19.868204;0.249397
-58.390063;33.46657;0.535952;4.810277; 17:03:21.05;0.634738;-0.886325;17.313949;0.590458;35.846134;5.592831;18.282815;-60.518826;40.89261;1.525548
-58.460845;20.952619;0.34106;7.11354; 17:03:27.45;0.281678;0.049204;16.755513;0.29812;34.226356;2.494962;37.363499;-61.993603;19.980636;0.29775
-59.630602;13.718791;0.292337;7.297605; 17:03:53.05;1.250505;1.291613;25.733065;0.29812;68.777051;3.3075;113.809196;-63.182336;30.686198;0.28411
-58.647404;14.336871;0.243614;3.849108; 17:04:07.46;1.243702;0.73441;34.239844;0.590458;69.701487;5.08186;76.076683;-60.798546;80.868703;0.850622
-59.616184;13.764412;0.292337;5.46779; 16:53:40.23;1.111045;-0.296137;33.331669;0.29812;58.967724;3.792456;72.962262;-63.181426;39.747391;0.505054
-58.969048;14.200992;0.259855;3.55677; 16:53:46.63;1.36807;2.658844;25.464874;0.395566;60.769636;3.351737;87.678575;-61.887465;40.292162;0.35743
-58.343508;24.601637;0.389783;5.24989; 16:54:36.23;0.482297;-1.402221;16.704782;0.29812;33.099282;2.832808;30.775853;-61.887007;19.92014;0.401086
-58.830059;24.743516;0.438506;4.839806; 16:54:53.84;0.423547;-1.338182;17.0333;0.395566;34.786673;3.790388;25.405767;-61.730282;26.951183;0.73605
-58.457253;47.931333;0.779566;4.750481; 16:55:17.84;0.687363;-0.599723;17.030001;0.785349;52.670087;8.916331;24.75894;-60.139194;53.497984;2.749869
-56.0833;46.573328;0.438506;4.092722; 16:55:33.84;0.716203;-1.164864;16.868467;0.493012;33.89128;4.224434;21.637023;-58.535382;33.265415;0.92015
-57.747978;38.798927;0.535952;3.5612; 16:56:10.64;-0.103483;-1.166505;24.758977;0.29812;67.000178;5.98061;59.730555;-61.311345;29.524617;0.763289
-57.902621;17.018947;0.243614;3.498303; 16:57:11.44;0.217218;-1.794808;33.418565;0.29812;67.919485;3.589245;102.276496;-61.472545;39.851013;0.409858
-57.27773;55.027502;0.68212;3.800385; 16:49:30.62;0.436046;-1.001889;8.364307;0.29812;16.856144;2.49357;9.067447;-60.802568;9.97428;0.583852
-57.837905;41.458684;0.584675;5.473204; 16:51:29.03;0.264525;-1.688099;16.956905;0.395566;34.690991;5.031402;19.034195;-60.730293;26.830305;1.302766
-58.320408;18.54963;0.292337;6.195926; 16:51:43.43;0.690223;-0.057886;42.994187;0.590458;104.810386;6.68239;130.817833;-60.466058;101.544978;0.840783
-58.98484;14.149449;0.259855;5.883288; 16:48:26.62;0.165246;-1.529866;24.959456;0.29812;50.681393;2.839136;71.994773;-62.539423;29.763684;0.309039
-57.607549;29.144722;0.389783;6.382697; 16:48:36.22;0.914467;-0.211131;33.348147;0.493012;67.580919;7.269071;49.998779;-60.070503;65.764126;1.744263
-56.688055;40.519292;0.438506;5.890055; 16:48:41.02;0.853061;-1.001653;16.409213;0.29812;33.314977;3.134061;28.181344;-60.2208;19.56768;0.616222
-58.714347;23.999877;0.414144;4.671664; 16:49:13.02;1.421034;1.177746;41.765856;0.785349;118.896377;12.608422;89.220905;-60.418785;131.203113;3.07059
-58.04925;21.390118;0.316699;5.629367; 16:49:33.82;1.76407;2.868616;34.339358;0.493012;70.040963;6.127574;63.709731;-60.517141;67.71884;1.153931
-57.949082;26.94056;0.389783;6.057878; 16:49:49.83;0.679411;-0.34908;24.590276;0.395566;50.710424;4.82431;42.41792;-60.850722;38.908316;0.774146
-58.618565;25.978303;0.438506;4.677396; 16:49:49.83;1.249184;0.92013;16.027873;0.493012;33.953685;3.885907;23.608675;-61.072312;31.607724;0.824728
-59.138556;17.925332;0.34106;4.482505; 16:50:50.63;1.441095;2.194167;16.790446;0.29812;67.384464;2.507236;144.116733;-62.690152;20.022293;0.227377
-58.244055;28.317948;0.438506;5.272898; 16:50:52.23;0.518272;-0.576908;16.533682;0.29812;33.820108;3.169781;28.715132;-61.786685;19.716106;0.483174
-57.939462;22.500249;0.324819;4.852799; 16:51:03.43;0.755646;-0.809423;51.315613;0.980241;138.793218;11.929498;128.500395;-59.35207;201.206596;2.086673
-58.94581;14.277182;0.259855;4.579951; 16:41:53.01;1.836236;3.268792;25.077476;0.29812;58.724243;2.851728;96.231407;-62.506749;29.904421;0.310469
-58.377788;21.357184;0.34106;4.579951; 16:45:01.81;1.003056;0.688234;16.590466;0.29812;33.677256;2.504123;36.041923;-61.925663;19.78382;0.44452
-57.826288;48.49802;0.68212;4.092722; 16:42:52.21;0.532124;-1.344175;8.169066;0.29812;16.862613;2.435365;9.291287;-61.348991;9.741459;0.570224
-57.276215;55.046707;0.68212;4.190168; 16:43:11.41;0.049844;-2.550392;16.871954;0.29812;25.635836;5.029872;10.397481;-60.823969;20.119489;1.17771
-60.137453;14.242216;0.34106;3.800385; 16:44:01.01;0.8408;-0.946187;17.064007;0.29812;34.271486;2.54943;36.661726;-63.697598;20.348508;0.353847
-58.300034;26.624082;0.417625;5.258823; 16:39:21.00;2.21487;5.027349;59.158769;1.077686;189.463905;18.327442;155.862362;-59.602269;255.0184;5.225911
-57.146368;40.5124;0.487229;5.135392; 16:40:07.40;0.709845;-1.394439;24.714989;0.395566;41.712375;6.534589;21.188571;-60.050757;39.105645;1.398693
-59.259062;13.283647;0.259855;5.944191; 16:40:13.80;0.19238;-1.449568;25.237547;0.29812;59.321895;2.878337;97.292312;-62.814603;30.095302;0.290049
-57.607292;36.433058;0.487229;5.262071; 16:40:29.81;-0.087586;-1.181785;25.59587;0.785349;60.230806;8.425856;34.262061;-59.295652;80.406777;2.236109
-59.796696;17.60537;0.389783;5.402149; 16:36:02.59;1.366697;0.778018;33.58769;0.590458;103.349733;7.916342;107.370333;-61.943918;79.328427;1.191781
-58.377224;67.131294;1.071903;5.944191; 16:36:18.60;0.967085;-0.375382;7.746364;0.687903;16.988321;5.32875;4.309886;-60.212061;21.314998;2.879006
-57.48975;33.689328;0.438506;5.359517; 16:36:41.00;1.00239;-0.447967;25.376224;0.493012;42.832801;6.493622;22.483095;-59.949712;50.043114;1.318274
-58.75062;24.266933;0.422265;5.554408; 16:36:47.40;0.135387;-0.95388;24.854123;0.493012;101.085213;5.870331;138.516907;-61.212677;49.013508;0.753768
-57.240715;35.677614;0.438506;4.287613; 16:32:44.19;0.063778;0.821851;16.084166;0.493012;41.337185;3.964035;34.303183;-59.692872;31.718738;0.776779
-59.067672;15.617405;0.292337;3.551357; 16:32:55.39;0.164197;-0.898906;25.083678;0.29812;50.588978;3.201053;63.622259;-62.634418;29.911817;0.344636
-57.062231;37.174416;0.438506;3.919485; 16:33:52.99;0.126988;-0.819266;15.771306;0.395566;32.507521;3.473346;24.210837;-59.961002;24.954375;0.971701
-59.2778;19.839686;0.389783;4.372878; 16:34:07.39;1.049141;0.117455;16.131136;0.29812;41.072791;2.748011;48.851745;-62.829468;19.236077;0.390653
-57.224877;42.439061;0.519711;8.514323; 16:31:28.99;0.4302;-1.572604;23.390266;0.493012;47.669824;6.854516;26.381557;-59.6657;46.126712;2.171396
-58.270959;23.452552;0.365422;9.855015; 16:31:28.99;0.713857;-0.13571;31.573106;0.29812;64.617363;5.053401;65.751369;-61.814427;37.650338;0.867658
-59.850222;13.04229;0.292337;8.077171; 16:33:38.59;0.284211;-1.325663;32.325187;0.29812;57.305881;3.819967;68.411464;-63.406358;38.54718;0.433932
-57.208324;51.920126;0.633397;5.786779; 16:33:38.59;0.668876;-0.251362;24.135315;0.590458;58.181251;10.372844;25.969189;-59.338033;57.00352;3.737792
-57.019514;58.39847;0.68212;7.308432; 16:33:48.19;1.450437;2.07216;16.160295;0.29812;24.318998;4.817712;9.768786;-60.543532;19.27085;1.128034
-57.203927;31.983209;0.389783;6.151264; 16:34:37.79;1.439757;0.584414;15.897535;0.29812;32.39004;2.708385;30.824975;-60.735417;18.957513;0.385041
-59.509961;17.631527;0.365422;7.27595; 16:34:39.39;0.985484;-0.423841;32.887827;0.493012;66.646319;6.763041;52.26374;-61.97479;64.856352;1.183002
-58.263994;20.358169;0.316699;5.621871; 16:34:45.79;1.233961;1.526701;32.916225;0.395566;83.966221;5.322819;105.404145;-61.176315;52.082167;0.689154
-58.60009;26.089053;0.438506;6.961958; 16:34:45.79;0.705968;-0.970451;16.293478;0.395566;33.491671;3.635109;24.555364;-61.484855;25.780589;0.644775
-55.417183;80.435033;0.649638;4.804076; 16:28:32.98;1.802466;2.657108;23.387142;0.882795;48.461183;10.652565;17.543812;-56.939977;82.584196;4.791798
-58.962448;23.111708;0.422265;5.719317; 16:28:39.38;0.482859;-0.092222;23.667645;0.493012;64.302416;5.638636;58.354002;-61.423055;46.673716;0.839563
-58.892086;27.102927;0.487229;4.843054; 16:28:47.38;0.059224;-2.088149;15.967234;0.395566;32.346419;3.953958;21.057679;-61.790474;25.264385;0.799655
-56.279609;44.514997;0.438506;7.200159; 16:27:38.58;0.886749;-1.037975;14.905523;0.29812;30.536856;2.856625;25.976791;-59.797636;17.774557;0.435289
-56.12242;71.797746;0.68212;5.7493; 16:22:39.37;-0.453787;0.907382;7.757394;0.29812;16.046309;2.312637;8.859986;-59.615557;9.250547;0.541488
-58.164691;29.908353;0.454747;5.380398; 16:22:52.17;1.06677;0.409885;23.542466;0.395566;64.335146;5.429626;60.662013;-61.069182;37.250403;0.993562
-58.358052;26.051846;0.414144;5.373847; 16:23:01.77;0.714185;0.169421;65.728294;0.980241;151.624316;19.565121;93.507255;-59.773597;257.718178;7.145087
-58.133471;29.048263;0.438506;4.764015; 16:25:08.17;0.680244;-1.404411;15.853058;0.29812;32.640791;3.061216;27.696029;-61.677735;18.904475;0.605384
-59.344375;17.095638;0.34106;6.528866; 16:19:44.96;1.016513;0.417767;15.894949;0.29812;80.208636;2.367114;216.278438;-62.88252;18.954429;0.124464
-57.845706;44.832968;0.633397;6.393941; 16:19:56.16;0.304899;-0.742868;15.760219;0.395566;47.774443;5.061369;35.885039;-60.729363;24.936832;1.131352
-58.198912;33.064875;0.506718;6.382697; 16:20:42.56;1.190163;0.146249;39.809416;0.882795;129.966044;14.043323;95.715009;-59.734662;140.574195;3.482045
-59.39792;19.298464;0.389783;5.180866; 16:20:48.96;1.211339;0.466199;24.321313;0.493012;49.755932;5.328604;36.971446;-61.86332;47.962781;1.642891
-57.838578;23.029033;0.324819;6.343719; 16:16:12.15;2.727031;7.78936;74.03201;1.077686;202.106011;17.647586;184.188826;-59.140632;319.133162;3.97701
-59.045763;16.568412;0.308578;7.811047; 16:16:20.15;1.165788;1.431848;49.306297;0.395566;117.025101;7.717297;141.215693;-61.961797;78.015594;1.024222
-57.09113;51.972559;0.617156;6.2314; 16:10:44.14;0.480989;-0.190718;24.258914;0.687903;66.225502;9.613284;36.305203;-58.968863;66.751153;2.464638
-59.342538;16.288448;0.324819;4.696886; 16:10:48.94;-0.663097;0.031074;24.750055;0.493012;50.602802;4.512208;45.159608;-61.810545;48.808281;0.658948
-58.463644;25.924624;0.422265;7.031086; 16:11:41.74;1.964338;3.667072;23.995311;0.395566;114.653629;5.106993;204.833244;-61.361558;37.966924;0.747596
-57.890695;25.598621;0.365422;4.151189; 16:07:20.93;1.161817;0.469106;32.871224;0.493012;83.380706;6.75679;81.880571;-60.363864;64.82361;1.182176
-57.063135;45.425949;0.535952;4.092722; 16:07:40.13;0.900292;-0.569497;17.022661;0.29812;51.319417;3.988098;52.551821;-60.611307;20.299205;0.643093
-57.639115;28.933652;0.389783;4.565334; 16:08:12.14;1.749747;3.244911;40.297345;0.590458;148.822405;9.454868;186.410899;-59.788167;95.175495;1.26064
-59.168912;20.343404;0.389783;4.385059; 15:55:57.71;0.324123;-1.606256;16.261777;0.29812;34.085582;2.785004;33.197527;-62.720326;19.391864;0.583086
-58.150746;25.718174;0.389783;4.896649; 15:56:10.51;1.822863;2.349718;25.609483;0.395566;69.841572;4.981205;77.926247;-61.060004;40.520971;0.857735
-57.173589;21.471608;0.259855;5.639673; 15:56:21.71;1.90204;3.900547;24.702538;0.29812;50.085641;2.811479;71.003824;-60.723649;29.457314;0.306465
-57.514076;40.945848;0.535952;4.898864; 15:56:40.91;0.463796;0.341916;16.463754;0.590458;34.381707;5.345652;17.597228;-59.637631;38.884595;1.644967
-57.031322;41.59993;0.487229;5.096413; 15:57:24.11;1.514155;1.530556;16.518015;0.395566;50.161031;4.089612;48.959944;-59.922634;26.135866;0.700995
-57.991584;22.676462;0.331316;5.525748; 15:57:36.91;2.574358;7.021925;42.432762;0.493012;120.732506;7.868561;147.415527;-60.464344;83.679415;1.128686
-58.713665;15.53177;0.267976;5.049462; 15:57:48.11;1.084896;1.216352;33.91671;0.395566;68.967243;4.618657;81.952109;-61.630162;53.665199;0.635038
-57.157821;52.52741;0.633397;5.187113; 16:01:51.32;-0.139889;-0.984634;16.438995;0.493012;34.357346;5.914527;15.882152;-59.603864;32.418477;1.913266
-56.973864;37.095487;0.428761;5.138049; 16:02:37.72;1.865861;2.469459;42.132978;0.785349;89.066787;12.33491;51.178283;-58.673323;132.356389;4.631721
-58.033101;28.075895;0.414144;5.783692; 16:03:00.12;0.632525;-1.107431;32.821694;0.785349;67.315601;9.191263;39.232537;-59.726563;103.105953;2.729574
-57.36876;46.188089;0.584675;5.489444; 16:03:28.93;0.671438;-0.555336;16.404519;0.687903;51.432885;6.195491;33.977874;-59.238134;45.138894;2.191664
-57.371822;69.233312;0.877012;6.43142; 16:04:52.13;0.512172;-1.411147;7.664227;0.493012;16.314478;3.778555;5.605454;-59.770236;15.114219;1.463096
-57.756636;28.161204;0.389783;5.010336; 16:05:00.13;1.121319;0.743944;33.883274;0.493012;102.944555;6.92533;121.774527;-60.226199;66.819421;0.892048
-57.8239;38.126546;0.535952;5.093756; 16:06:04.13;0.8262;-0.68682;25.284965;0.395566;93.568025;6.654007;104.703653;-60.730914;40.007498;0.859358
-60.277464;12.805359;0.316699;304.353091; 17:10:21.87;1.097718;1.175986;34.291028;0.395566;69.563064;5.45143;70.637794;-63.223803;54.25747;0.853336
-60.48172;13.783331;0.357301;316.131762; 17:10:21.87;-0.577321;-1.287193;61.725381;0.29812;124.117252;9.491947;129.151402;-60.250927;73.606361;1.626437
-58.566047;87.647871;1.461686;338.357663; 17:10:21.87;1.564255;1.98722;22.32449;2.636819;187.005422;28.554274;97.460226;-58.996202;235.462512;9.725276
-61.891026;8.831522;0.316699;346.187305; 17:10:21.87;0.82533;-0.267342;34.291028;0.395566;86.701485;5.500546;108.752031;-64.837365;54.25747;1.010608
-57.718868;35.508966;0.487229;273.510758; 17:10:23.47;2.173513;3.473965;27.279973;0.590458;72.60428;8.044357;52.146271;-59.61619;64.430669;1.460589
-61.426052;15.878479;0.51159;336.517331; 17:10:25.07;1.199087;1.809111;34.77086;0.882795;106.245833;12.412054;72.371955;-62.994517;122.782147;4.005477
-60.751686;10.597597;0.292337;339.176208; 17:10:28.27;0.157259;-1.210054;58.70025;0.29812;135.417671;7.499887;194.574582;-60.832365;69.998949;0.696786
-58.698346;25.505432;0.438506;344.79558; 17:10:26.67;0.687837;-1.096004;6.668981;0.395566;31.544578;1.484042;53.357226;-59.586815;10.552091;0.172897
-56.649059;66.627012;0.714602;351.035061; 17:10:28.27;1.11182;0.687782;10.929394;1.272578;59.638026;6.000202;47.170537;-56.111276;55.634021;2.084537
-61.419749;10.096216;0.324819;291.63567; 17:10:31.47;0.927505;-0.032768;26.130511;0.493012;53.247656;4.771352;47.287857;-63.92123;51.530604;0.697951
-56.928286;34.078945;0.389783;307.587541; 17:10:31.47;1.065825;-0.47315;17.359962;0.493012;36.096342;3.803852;27.257933;-58.962993;34.234667;0.763722
-60.161388;16.187357;0.389783;295.077941; 17:10:31.47;1.654089;2.988723;18.145402;0.29812;36.884631;3.09115;35.023607;-63.578982;21.638052;0.439433
-58.632629;21.09907;0.357301;297.537339; 17:10:33.07;0.758573;-1.276322;31.899017;0.395566;64.584323;5.783328;57.394009;-60.712674;50.472677;0.877956
-59.346088;24.412707;0.487229;298.666381; 17:10:33.07;3.407853;13.426176;34.84068;0.785349;107.05509;11.400874;79.995696;-61.074903;109.448388;1.992455
-61.083205;15.273588;0.454747;303.654908; 17:10:33.07;1.094716;1.415946;26.130509;0.29812;52.854838;5.193357;42.80667;-64.677899;31.160143;0.818931
-56.675114;54.186943;0.584675;336.890293; 17:10:33.07;0.937978;0.472221;36.227405;0.687903;74.602916;13.593247;32.582059;-58.43189;99.683813;4.061528
-63.97482;8.408969;0.487229;354.293293; 17:10:33.07;2.308596;6.849412;26.130509;0.980241;71.632153;9.147924;44.635827;-65.410403;102.456748;2.515285
-59.768631;21.041918;0.462867;335.310859; 17:10:34.67;0.989472;-0.61517;34.705512;0.493012;70.719839;9.05076;43.973152;-62.270112;68.440913;2.154164
-57.299957;44.318675;0.552193;345.141417; 17:10:34.67;1.026152;0.79958;14.858887;0.687903;66.314351;5.26561;66.459408;-58.470674;40.885913;0.928013
-55.988411;86.741621;0.799055;341.621066; 17:10:39.47;1.316138;0.885125;43.008499;1.857252;157.91811;28.24845;70.252112;-56.804609;319.510562;10.865212
-60.886803;11.129044;0.316699;317.935531; 17:10:42.67;1.394174;2.198349;35.390511;0.395566;71.726429;5.706792;71.739192;-63.833142;55.997142;0.769334
-60.136154;21.369713;0.51159;308.9309; 17:10:45.87;0.906914;0.432887;35.37759;1.077686;73.300554;13.258853;32.247696;-61.459772;152.503791;4.222567
-62.066544;10.439035;0.389783;353.703746; 17:10:45.87;1.031858;2.63508;26.667424;0.29812;72.475257;4.587952;91.106806;-65.661238;31.800404;0.460387
-55.897125;29.708104;0.267976;300.620169; 17:10:47.47;1.275753;1.390304;41.818661;0.395566;85.356181;5.655473;102.515881;-58.000722;66.168175;0.736324
-69.045866;1.220801;0.227373;341.157605; 17:10:47.47;-0.084171;-2.249326;26.135953;0.29812;53.394776;2.597142;87.355834;-72.64056;31.166634;0.210968
-61.586701;10.201234;0.34106;309.390287; 17:10:50.67;1.785033;3.748266;26.924577;0.29812;54.926593;4.021715;59.695854;-63.063472;32.107054;0.558104
-59.67476;25.651128;0.552193;291.35709; 17:10:55.47;1.052179;-0.739283;57.994496;0.882795;117.528836;22.150615;49.624166;-57.747197;204.788977;9.102543
-60.730924;18.930456;0.519711;287.885226; 17:11:01.87;1.817837;3.760743;26.036812;0.395566;70.38;6.858195;57.474978;-63.677263;41.197118;1.295456
-63.42133;7.641555;0.389783;346.882543; 17:11:01.87;1.69082;3.203289;34.30174;0.395566;87.448425;6.779939;89.757006;-66.367669;54.274418;0.985269
-59.242589;26.251562;0.51159;304.18854; 17:11:06.67;0.808551;-0.663616;34.395442;0.687903;70.252751;11.383119;34.502895;-61.168871;94.64296;3.820328
-61.41868;12.118441;0.389783;346.760736; 17:11:08.27;0.607948;-0.190131;25.104099;0.395566;50.996911;4.965165;41.68158;-62.778139;39.72132;0.819486
-57.482851;34.992619;0.454747;275.486123; 17:11:17.87;0.608354;-1.031984;24.908146;0.590458;77.104057;6.884636;68.716913;-59.603378;58.828816;1.184173
-62.631747;12.602095;0.535952;331.47504; 17:11:17.87;2.58763;7.525732;46.43766;0.590458;110.927348;15.164816;64.569922;-60.499103;109.677876;2.624645
-61.003928;11.666215;0.34106;346.029893; 17:11:24.27;0.401813;-2.530986;21.258662;0.29812;51.826759;3.168961;67.449907;-63.732473;25.350556;0.378583
-59.527042;25.758066;0.535952;278.774601; 17:11:33.87;0.692364;0.962957;15.333907;0.29812;31.376751;3.642812;21.50648;-62.971847;18.285397;0.728705
-60.441683;13.278669;0.34106;303.543542; 17:11:33.87;0.363225;-2.364541;19.348287;0.29812;39.407933;2.862592;43.17158;-63.564807;23.072469;0.339506
-60.173912;32.281489;0.779566;353.581939; 17:11:35.47;1.555391;2.365264;1.057039;0.395566;2.000852;0.418129;0.761921;-48.007686;1.672515;0.129903
-64.727294;12.728226;0.877012;288.439449; 17:11:37.07;-0.81581;-0.915859;17.491412;0.493012;27.608329;8.623473;7.03377;-67.228775;34.493893;3.3391
-59.586936;16.166991;0.34106;285.808413; 17:11:43.47;0.035174;-2.119097;54.624807;0.29812;101.226469;6.95432;117.252905;-59.88745;65.139059;0.85015
-58.268837;56.313638;0.877012;350.609844; 17:11:45.07;0.72619;-0.015133;3.815354;0.493012;-0.093632;1.881015;-1;-54.997676;7.524058;0.728349
-61.712472;14.157206;0.487229;344.841055; 17:11:49.87;0.705358;-1.144452;27.949999;0.493012;57.443647;7.545837;34.798998;-62.118108;55.118721;1.863162
-56.930727;51.089702;0.584675;355.019264; 17:11:51.47;0.719892;-0.857843;11.155534;0.493012;14.831909;3.882329;4.509121;-57.889334;21.999241;1.084181
-70.319116;1.365876;0.34106;283.859498; 17:11:56.27;0.416159;-2.643324;16.905272;0.29812;43.122094;2.529532;58.499166;-73.91381;20.159221;0.303284
-63.885183;8.584332;0.487229;352.695183; 17:12:05.87;-0.659983;-0.140086;17.043587;0.29812;35.269247;3.624448;27.311192;-67.479877;20.324158;0.702475
-53.043239;159.785525;0.747084;296.946887; 17:12:13.87;1.723323;1.952446;4.627824;1.175132;73.910191;2.595809;167.465741;-45.623686;21.75322;1.140529
-61.151983;16.107439;0.487229;289.225511; 17:12:21.87;1.513111;2.657391;25.58139;0.590458;77.796637;7.499485;64.221481;-63.327725;60.418904;1.371374
-54.50163;223.451405;1.461686;295.91029; 17:12:23.47;1.902293;2.654053;30.340224;1.759807;98.465017;36.435548;21.17526;-55.199072;213.57172;24.726246
-56.973844;84.308305;0.974458;292.502937; 17:12:28.27;0.384192;-0.588292;3.332703;1.175132;62.356782;2.449191;126.338273;-50.765633;15.665464;0.777417
-61.049596;23.088365;0.68212;306.195458; 17:12:36.27;1.574597;1.568147;24.351834;0.687903;58.242837;10.660178;25.322741;-61.521129;67.006834;3.739909
-60.04108;22.882816;0.535952;312.428823; 17:12:47.47;1.406587;1.456826;46.694195;0.493012;111.795359;16.119474;61.700235;-59.943042;92.083164;2.807284
-56.721165;62.551302;0.68212;316.121005; 17:12:52.27;0.135977;-1.664394;0.271895;0.395566;9.572339;0.094053;77.5272;78.587112;0.43021;0.026075
-61.194311;22.331696;0.68212;295.065761; 17:12:57.07;0.695912;0.768089;26.823885;0.29812;45.544733;7.996745;20.642067;-62.91164;31.986981;1.872383
-56.391675;36.150852;0.365422;294.857876; 17:13:01.87;1.08029;-0.315324;43.131939;0.590458;87.303584;8.038132;75.456938;-58.567417;101.870323;1.850324
-58.547816;95.840272;1.591614;299.084901; 17:13:01.87;2.083418;5.266369;28.48622;2.734264;260.720923;39.647748;136.43424;-58.652237;311.55542;12.469945
-57.895179;28.981833;0.414144;333.642817; 17:13:01.87;1.031361;-0.283648;43.131939;0.590458;104.566903;10.099756;86.152474;-60.070921;101.870323;1.771133
-68.778072;2.22591;0.389783;304.176939; 17:13:01.87;0.568732;-1.478894;16.875958;0.395566;34.856798;3.346477;28.891979;-71.724411;26.702226;0.650809
-60.963195;13.458456;0.389783;328.733271; 17:13:03.47;1.187265;0.746503;34.421771;0.29812;60.601718;5.091868;57.396159;-64.557889;41.047317;0.726288
-60.4347;15.200041;0.389783;354.069168; 17:13:01.87;0.560975;-1.447507;15.324571;0.395566;48.627561;3.03094;62.08372;-63.254817;24.247523;0.35373
-58.261844;31.335774;0.487229;300.181663; 17:13:08.27;1.084282;-0.215617;9.189057;0.590458;27.906656;2.711062;22.85948;-59.365308;21.702995;0.653361
-59.218998;20.110133;0.389783;338.37228; 17:13:11.47;1.215499;1.270023;34.337536;0.29812;62.265788;5.973637;51.64762;-62.813692;40.946869;1.039196
-61.06474;11.503999;0.34106;297.014676; 17:13:11.47;2.071535;4.597187;25.141772;0.29812;43.155932;3.93274;37.685644;-64.659434;29.981092;0.491036
-65.191415;10.167244;0.779566;291.703882; 17:13:21.07;0.41813;-1.159679;17.201038;0.395566;27.018372;6.804147;8.53758;-68.137754;27.216588;2.113891
-55.304905;92.859331;0.730843;298.577056; 17:13:25.88;2.556166;7.848022;42.813323;1.759807;106.825625;27.336342;33.220075;-56.162112;301.37269;13.390447
-54.708239;80.493086;0.552193;305.544046; 17:13:38.68;1.192004;0.257472;7.076193;0.785349;15.736675;2.662874;7.400576;-52.462055;22.229128;1.299882
-61.356975;8.194567;0.259855;336.723823; 17:13:40.28;0.785328;-0.576293;25.59157;0.395566;52.049831;3.365503;64.058804;-64.303314;40.492628;0.358643
-59.882158;17.262312;0.389783;295.376369; 17:14:28.28;0.958047;-0.460959;34.835238;0.395566;87.862066;6.88955;89.166574;-62.828497;55.118554;1.036709
-60.960739;14.588243;0.422265;328.369723; 17:14:28.28;1.40245;1.080154;26.12507;0.395566;70.452018;5.597777;70.560464;-63.907078;41.336766;0.953177
-61.359577;8.18966;0.259855;321.181224; 17:14:42.68;-0.078349;-1.124788;25.580684;0.29812;51.874879;2.879419;74.370276;-64.954271;30.504486;0.31134
-61.454524;12.018834;0.389783;335.115968; 17:15:08.28;0.574024;0.264365;23.621974;0.29812;47.842903;4.024109;45.264265;-63.47853;28.168762;0.53841
-61.759772;9.102505;0.316699;314.105163; 17:15:22.68;0.849512;-0.901301;33.054035;0.493012;67.107254;5.825644;61.515583;-64.261253;65.184122;0.977414
-61.157551;22.521519;0.68212;319.914429; 17:15:21.08;-0.242335;-1.500236;5.587852;0.29812;12.086848;1.665852;6.978785;-64.356709;6.663409;0.390048
-56.42811;173.667695;1.770265;288.977636; 16:53:45.03;5.781955;38.690963;99.612296;6.144866;927.046966;165.800049;412.485755;-56.417247;2448.416798;106.661913
-57.707234;40.351437;0.552193;291.517588; 16:53:49.83;0.573375;-1.035887;34.249276;0.687903;70.443644;11.196647;35.268401;-59.633516;94.240767;3.15271
-59.795427;82.182415;1.818988;289.558915; 16:54:07.43;3.57284;20.46102;53.316131;4.098505;447.998255;88.956199;179.542208;-59.764797;874.065707;56.356058
-56.231311;54.015382;0.526207;291.525231; 16:54:33.03;1.54595;1.215218;43.123196;0.980241;89.765057;16.375174;39.15785;-57.666894;169.084436;5.86131
-66.798514;3.291809;0.365422;289.232008; 16:54:34.64;0.750737;-0.429441;33.637036;0.590458;86.317843;7.563391;78.392536;-68.921082;79.444975;1.470032
-61.377825;10.703858;0.34106;284.541618; 16:54:34.64;0.964191;-1.053404;25.850219;0.29812;53.480262;3.833093;59.378305;-62.945467;30.825902;0.455594
-58.928532;35.835242;0.649638;289.326205; 16:54:49.04;1.157578;1.258854;28.593807;1.759807;138.004682;15.362347;98.655249;-58.567214;201.278294;4.938033
-57.798436;38.350753;0.535952;293.311737; 16:54:45.84;0.070481;0.198112;4.608936;0.687903;10.964751;1.585216;6.035307;-55.875771;12.682011;0.431758
-60.598746;14.636598;0.389783;286.344365; 16:54:52.23;0.145688;-0.972513;21.855281;0.395566;53.269374;4.322604;52.239605;-62.535094;34.580831;0.671467
-57.968795;26.818546;0.389783;285.75969; 16:55:00.23;0.127123;-1.140968;5.872161;0.395566;21.199825;1.161414;30.794111;-58.520259;9.291311;0.180412
-55.198802;59.208131;0.454747;293.924253; 16:55:37.04;1.28084;0.066869;9.937048;0.493012;21.513388;2.543441;14.480584;-55.729952;19.596329;0.516458
